,matchId,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
153,61ebef618869712a7e663541,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,72,0,45,0,3.75556,gamepad,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,129,108,90,80,4,2,0,0,0,0,32,26,1,0,9,1,20,8
154,61e9c489ab773a71a970476c,SimBaÈÖ½½v,202201,½Â,0,0,2,0,0,0,90,0,50,0,4.31667,gamepad,7,6,0,3,3,0,1,0,0,0,5,2,2,1,0,0,108,97,85,82,6,4,0,0,1,0,10,7,5,4,6,1,10,4
155,61e9c489ab773a71a970476c,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,82,0,50,0,3.81667,gamepad,5,1,0,1,1,0,2,1,0,0,3,1,2,0,0,0,120,106,87,79,3,3,0,0,3,2,25,21,2,1,7,1,6,4
156,61e9a08bbfd938d15a472696,KFCx·Î¸¸È«,202201,ÆÐ,2,1,1,0,0,0,73,3,55,0,3.32778,gamepad,8,6,0,0,0,0,1,0,0,0,7,0,1,0,0,0,99,84,73,68,2,2,0,0,9,6,15,8,0,0,5,0,7,4
157,61e9a08bbfd938d15a472696,SaddlerJungMin,202201,½Â,1,0,0,0,0,0,0,0,0,0,0.0,gamepad,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,61e99de743a405b56ba9689b,UnLMTD±¸Çö¸ð,202201,ÆÐ,0,0,1,0,0,0,87,1,47,0,3.96111,gamepad,7,6,0,3,3,0,2,1,0,0,5,2,2,1,0,0,135,121,97,90,4,2,1,1,3,3,30,25,0,0,6,0,13,5
159,61e99de743a405b56ba9689b,SaddlerJungMin,202201,½Â,0,1,0,0,0,0,97,1,53,0,4.36667,gamepad,7,5,0,4,4,0,2,0,0,0,5,3,1,0,1,1,143,130,89,86,8,5,0,0,2,2,41,36,1,1,9,1,6,3
160,61e99b54550f970b929fb812,PSMGaming,202201,ÆÐ,0,0,1,1,0,0,83,2,51,1,3.82778,gamepad,3,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,97,93,79,78,2,1,0,0,3,3,12,11,0,0,10,1,10,5
161,61e99b54550f970b929fb812,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,75,3,49,0,4.30556,gamepad,6,6,0,1,1,0,1,0,1,0,6,1,0,0,0,0,124,118,86,84,6,5,1,0,1,1,29,28,0,0,4,0,13,7
162,61e996e6e21a03c34c501110,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,95,1,51,0,4.39444,gamepad,7,6,0,4,4,0,0,0,0,0,3,2,3,1,1,1,132,124,79,75,6,5,0,0,7,6,40,38,0,0,5,0,8,7
163,61e996e6e21a03c34c501110,HITÅ·,202201,ÆÐ,0,0,1,0,0,0,79,0,49,0,3.19444,keyboard,3,2,0,1,1,0,1,1,0,0,2,1,0,0,1,0,99,95,70,69,4,3,0,0,1,1,19,18,5,4,9,0,2,0
164,61e993dd380976704d9e4dce,Á¶¹úÃá,202201,½Â,0,0,0,0,0,0,87,2,58,1,4.32778,gamepad,4,3,0,3,3,0,1,0,0,0,3,3,0,0,0,0,124,111,99,95,7,2,0,0,5,3,10,9,2,2,3,1,9,8
165,61e993dd380976704d9e4dce,SaddlerJungMin,202201,ÆÐ,0,0,0,1,0,0,79,1,42,0,3.66111,gamepad,2,2,0,1,1,0,1,1,0,0,1,1,1,0,0,0,112,101,62,58,7,7,0,0,4,4,35,31,1,1,6,0,11,4
166,61e90f948f3e70ad83fcb01c,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,94,2,52,0,3.73889,gamepad,4,4,0,1,1,0,0,0,0,0,3,1,1,0,0,0,137,120,83,76,9,6,0,0,2,2,39,35,1,1,3,0,12,5
167,61e90f948f3e70ad83fcb01c,Freeminu,202201,½Â,0,0,0,0,0,0,71,1,48,1,4.59444,keyboard,7,5,0,4,4,0,0,0,0,0,5,4,2,0,0,0,113,102,78,76,1,1,0,0,3,1,24,21,6,3,5,0,5,4
168,61e90cf08b608efd9f9638c6,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,101,0,59,1,4.40556,gamepad,4,4,0,3,3,0,1,0,0,0,4,3,0,0,0,0,155,146,103,101,11,10,1,0,2,2,37,32,1,1,9,1,3,1
169,61e90cf08b608efd9f9638c6,¸±¶ó,202201,ÆÐ,0,0,0,0,0,0,70,1,41,2,3.65,gamepad,7,5,0,1,1,0,1,0,0,0,5,1,2,0,0,0,108,100,81,77,6,6,0,0,2,2,16,15,1,0,8,0,1,0
170,61e909a077a7a778110d7b36,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,96,6,39,1,4.15,gamepad,11,8,0,3,3,0,1,1,0,0,8,2,2,0,1,1,131,120,85,82,10,7,1,0,4,3,28,25,3,3,11,4,12,4
171,61e909a077a7a778110d7b36,´Ð³×ÀÓº´±Ç±Ç,202201,ÆÐ,0,0,1,0,0,0,153,3,61,0,4.21667,gamepad,8,7,0,2,2,0,0,0,0,0,5,1,3,1,0,0,226,215,198,193,5,2,0,0,5,4,17,16,0,0,13,1,8,4
172,61e9071a105f1300b70e5715,SaddlerJungMin,202201,½Â,0,0,0,1,0,0,103,0,58,0,4.48889,gamepad,6,6,0,4,4,0,0,0,0,0,4,3,1,0,1,1,166,157,115,110,5,5,0,0,0,0,41,39,4,3,9,1,11,7
173,61e9071a105f1300b70e5715,rolfosteus,202201,ÆÐ,0,0,2,0,0,0,63,1,42,1,3.81667,gamepad,5,5,0,3,3,0,0,0,0,0,3,2,2,1,0,0,84,72,58,52,1,1,1,1,1,1,21,17,1,0,9,0,18,7
174,61e9042378e95d7fff7e8b0f,SaddlerJungMin,202201,½Â,0,0,0,1,0,0,99,1,54,0,4.25556,gamepad,5,3,0,3,3,0,0,0,0,0,4,3,1,0,0,0,160,149,113,107,6,5,1,0,4,4,34,32,1,1,6,1,14,2
175,61e9042378e95d7fff7e8b0f,ChanceSnow,202201,ÆÐ,0,0,1,0,0,0,92,0,46,0,3.92222,keyboard,3,3,0,2,2,0,0,0,0,0,3,2,0,0,0,0,116,105,93,86,0,0,0,0,1,1,21,17,1,1,2,0,14,7
176,61e9016a3e98fbf7887ab582,¼Õ¹ßÀÌ²Ç²Ç,202201,ÆÐ,0,0,0,0,0,0,80,0,47,3,3.94444,keyboard,4,3,0,2,2,0,1,0,0,0,2,0,1,1,1,1,118,113,83,81,9,9,0,0,5,4,20,19,0,0,5,0,11,6
177,61e9016a3e98fbf7887ab582,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,82,1,53,1,4.20556,gamepad,5,5,0,3,3,0,1,1,0,0,4,2,1,1,0,0,137,127,97,92,13,10,0,0,2,2,24,22,1,1,3,0,9,5
178,61e838e286cd5e6a3147169b,YouTube¿õ¿ëTV,202201,ÆÐ,0,0,0,0,0,0,84,1,54,1,3.73889,gamepad,3,3,0,1,1,0,0,0,0,0,3,1,0,0,0,0,149,139,115,112,1,1,0,0,0,0,32,26,0,0,5,0,9,6
179,61e838e286cd5e6a3147169b,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,89,0,46,1,4.16111,gamepad,3,3,0,2,2,0,0,0,0,0,2,2,1,0,0,0,134,123,104,100,4,4,0,0,1,1,22,18,0,0,9,0,8,3
180,61e8308a42344df952523e54,SaddlerJungMin,202201,½Â,0,0,0,1,0,0,107,1,58,0,4.7,gamepad,9,7,0,4,4,0,1,0,0,0,8,4,1,0,0,0,155,145,100,96,7,5,0,0,7,5,39,37,2,2,3,0,13,6
181,61e8308a42344df952523e54,ÇÑÈ­ÄÚ½ÃÁøÃâ,202201,ÆÐ,0,0,0,0,0,0,0,0,0,0,0.0,gamepad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,61e82dff0301dc4dbd896894,SaddlerJungMin,202201,ÆÐ,0,0,0,1,0,0,84,1,49,0,4.09444,gamepad,5,5,0,3,3,0,0,0,0,0,4,3,0,0,0,0,121,111,85,82,4,2,0,0,6,5,24,20,2,2,10,1,13,5
183,61e82dff0301dc4dbd896894,±×¸°PC¹æ,202201,½Â,0,0,1,2,0,0,99,0,51,1,4.29444,keyboard,5,4,0,4,4,0,0,0,0,0,4,3,0,1,0,0,114,103,101,95,2,0,0,0,0,0,6,5,3,3,6,0,5,3
184,61e82a3ce21a03de9944b6c5,WhizFoxAÀç¿ø,202201,ÆÐ,0,1,0,0,0,0,120,1,50,2,4.13333,gamepad,4,3,0,3,3,0,0,0,0,0,3,3,0,0,0,0,147,134,92,85,3,2,0,0,8,7,43,40,0,0,17,2,5,4
185,61e82a3ce21a03de9944b6c5,SaddlerJungMin,202201,½Â,0,0,2,0,0,0,130,4,50,2,4.12222,gamepad,11,7,3,3,3,0,0,0,0,0,6,3,4,0,0,0,178,165,117,112,7,6,0,0,11,11,42,35,1,1,7,0,29,12
186,61e827c242344d1aed51dca4,SaddlerJungMin,202201,ÆÐ,0,0,1,0,0,0,93,0,51,0,3.89444,gamepad,5,4,0,2,2,0,0,0,0,0,3,2,2,0,0,0,142,131,99,93,0,0,0,0,4,3,37,34,1,1,3,0,14,5
187,61e827c242344d1aed51dca4,À¯¹ÎÇõ,202201,½Â,0,0,0,0,0,0,88,1,49,0,4.19444,gamepad,5,4,0,3,3,0,0,0,1,0,3,3,2,0,0,0,121,111,99,94,11,8,0,0,3,3,5,4,2,2,7,1,11,3
188,61e82545e705f8e99d42205d,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,86,0,48,1,3.71111,gamepad,3,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,135,126,98,95,6,5,0,0,2,2,22,21,3,3,6,1,17,5
189,61e82545e705f8e99d42205d,¾ÆÀÌÄÜÂ¯±¸,202201,½Â,0,0,1,0,0,0,90,0,52,0,4.18333,gamepad,6,6,0,2,2,0,1,0,0,0,4,2,2,0,0,0,112,104,96,91,0,0,0,0,5,5,9,8,0,0,5,0,21,8
190,61e7e8aa01f0740eaf755732,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,96,4,57,0,4.5,gamepad,9,5,0,3,3,0,3,1,0,0,8,3,1,0,0,0,155,141,107,100,6,5,1,1,6,5,33,28,2,2,8,2,9,7
191,61e7e8aa01f0740eaf755732,Zenithº§¶ó,202201,ÆÐ,0,0,0,0,0,0,66,1,43,0,3.86111,gamepad,4,4,0,2,2,0,0,0,0,0,3,1,1,1,0,0,90,78,64,58,5,3,0,0,3,3,14,13,2,1,7,0,13,4
192,61e7e736bfd938a41337eb6c,SaddlerJungMin,202201,ÆÐ,2,1,0,0,0,0,51,0,49,0,3.17778,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,67,49,46,5,4,0,0,1,1,19,16,0,0,3,0,4,3
193,61e7e736bfd938a41337eb6c,Ç²»ìÇÏÁî¾Æ,202201,½Â,1,1,0,0,0,0,47,0,51,0,4.63889,gamepad,5,3,0,3,3,0,1,1,0,0,5,3,0,0,0,0,88,82,58,57,3,2,0,0,0,0,25,22,1,1,2,0,6,4
194,61e7e286bfd9388acc37b68e,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,99,2,52,2,4.59444,gamepad,6,5,0,2,2,0,0,0,0,0,4,2,1,0,0,0,130,123,85,81,9,8,0,0,1,1,35,33,0,0,4,0,6,5
195,61e7e286bfd9388acc37b68e,Ãµ¾È²ÜÁÖ¸Ô,202201,ÆÐ,0,0,0,1,0,0,72,1,48,0,3.58333,keyboard,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,93,84,60,56,1,1,0,0,4,4,26,23,1,0,10,0,5,1
196,61e7dfc2d305d4ba7b2c81d8,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,111,1,51,0,4.3,gamepad,5,5,0,3,3,0,1,1,0,0,5,3,0,0,0,0,145,137,104,102,3,2,0,0,2,2,33,29,2,2,8,0,4,1
197,61e7dfc2d305d4ba7b2c81d8,¿¤¸®³ë¾îÁ¤ÀçÈñ,202201,ÆÐ,0,0,0,0,0,0,79,0,49,0,3.93889,gamepad,3,3,0,2,2,0,0,0,1,0,1,1,2,1,0,0,139,129,112,107,10,8,0,0,3,3,13,10,1,1,4,0,18,8
198,61e7dd1aafcb9b0a3586247d,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,86,0,50,2,4.33889,gamepad,6,5,0,4,4,0,1,1,0,0,5,4,0,0,0,0,127,114,85,84,6,4,1,0,3,3,28,23,0,0,9,0,10,5
199,61e7dd1aafcb9b0a3586247d,µ¹°³,202201,ÆÐ,0,0,1,0,0,0,81,0,50,0,4.03333,gamepad,3,3,0,3,3,0,0,0,0,0,3,3,0,0,0,0,122,106,96,90,0,0,1,0,6,5,10,9,5,2,5,0,17,9
200,61e7da4d312694e2a548f544,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,83,0,49,1,3.69444,gamepad,6,3,0,1,1,0,0,0,1,0,5,1,1,0,0,0,131,121,93,87,11,9,0,0,4,4,23,21,0,0,8,1,4,3
201,61e7da4d312694e2a548f544,¹èÆ²ÇÊµå2042,202201,½Â,0,0,2,0,0,0,65,3,51,0,4.5,keyboard,9,6,0,3,3,0,2,1,0,0,5,3,4,0,0,0,92,85,68,66,5,3,0,0,3,2,13,11,3,3,6,0,7,2
202,61e7d453bad3765ae03087e0,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,105,4,54,0,4.49444,gamepad,11,9,0,3,3,0,1,0,0,0,8,2,3,1,0,0,157,145,105,103,9,8,0,0,5,5,35,29,0,0,3,1,15,6
203,61e7d453bad3765ae03087e0,ºò¼î¶ß,202201,ÆÐ,0,0,0,0,0,0,68,1,46,0,3.84444,gamepad,3,2,0,1,1,0,1,0,0,0,2,1,1,0,0,0,101,94,79,76,2,2,1,0,5,5,9,8,3,3,16,3,3,2
204,61e7d10243a4055f1a987909,SaddlerJungMin,202201,¹«,0,0,1,0,0,0,50,1,34,0,3.70556,gamepad,7,4,0,1,1,0,0,0,0,0,5,1,2,0,0,0,79,74,50,48,8,7,0,0,2,2,18,16,1,1,8,1,15,7
205,61e7d10243a4055f1a987909,½½ÇÂÈ¦¶õµå,202201,¹«,0,0,0,0,0,0,108,0,66,0,4.1,gamepad,3,1,0,1,1,0,1,0,0,0,2,1,1,0,0,0,147,141,111,108,3,3,0,0,5,5,22,22,3,3,4,0,4,2
206,61e7ce67b08f648acfab1e34,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,103,1,58,0,4.69444,gamepad,4,4,0,2,2,0,0,0,0,0,3,1,1,1,0,0,183,166,124,119,16,11,0,0,2,2,36,32,2,2,4,0,7,6
207,61e7ce67b08f648acfab1e34,¸¶·ç»çÀå,202201,ÆÐ,0,0,2,0,0,0,61,0,42,0,3.51111,keyboard,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,79,67,61,3,3,0,0,2,2,14,11,5,2,9,1,9,6
208,61e6b93e8b608ee0e1832e48,·Î»çº§¶ó,202201,½Â,0,1,0,1,0,0,107,1,60,1,5.62778,gamepad,4,3,0,2,3,0,1,1,0,0,2,2,1,0,0,0,187,179,160,157,4,3,0,0,0,0,21,18,2,1,6,0,9,3
209,61e6b93e8b608ee0e1832e48,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,67,0,40,1,3.96111,gamepad,3,3,0,2,2,1,0,0,0,0,3,2,0,0,0,0,87,80,52,52,8,6,0,0,5,5,21,16,1,1,6,0,10,5
210,61e6b65c38097654cd8734bf,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,98,0,54,1,4.46111,gamepad,4,4,0,4,4,0,0,0,0,0,3,4,0,0,0,0,146,133,92,90,9,9,0,0,7,7,36,26,2,1,6,1,10,5
211,61e6b65c38097654cd8734bf,¾à»ç,202201,ÆÐ,0,0,1,0,0,0,83,2,46,0,3.93889,keyboard,8,7,0,2,2,0,1,0,0,0,6,2,2,0,0,0,104,95,78,73,8,6,0,0,4,4,13,11,1,1,8,0,15,4
212,61e6b3e042344d007c44d903,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,87,3,51,1,4.50556,gamepad,7,4,0,3,3,0,0,0,0,0,7,3,0,0,0,0,125,114,88,83,8,7,2,2,4,4,22,18,1,0,6,0,16,8
213,61e6b3e042344d007c44d903,GEEKSTAR»çÀå´Ô,202201,ÆÐ,0,0,0,0,0,0,74,2,49,0,3.82222,gamepad,3,3,0,1,1,0,0,0,0,0,2,1,1,0,0,0,111,96,82,76,7,4,1,1,6,5,13,9,2,1,5,1,10,4
214,61e6b148105f1368fafc17c8,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,80,3,48,2,4.35,gamepad,3,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,112,102,66,65,9,7,0,0,6,5,28,23,2,2,8,0,8,6
215,61e6b148105f1368fafc17c8,²¿½îÇÏÀÌÃ÷Áö±â³×,202201,ÆÐ,0,0,1,0,0,0,74,4,52,2,3.85,gamepad,4,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,96,87,75,72,3,1,0,0,3,1,13,12,1,1,9,0,3,3
216,61e6aec201f074499a6a9c8c,kkho,202201,½Â,0,0,0,0,0,0,72,1,48,0,4.13333,gamepad,3,3,0,2,2,0,0,0,0,0,2,1,1,1,0,0,127,121,102,100,13,12,0,0,3,3,8,6,1,0,7,1,16,5
217,61e6aec201f074499a6a9c8c,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,92,0,52,1,3.84444,gamepad,3,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,121,109,91,86,7,5,1,0,3,2,17,16,1,0,4,0,6,4
218,61e6abf1105f1377e0fbb630,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,85,0,46,1,4.51667,gamepad,4,3,0,3,3,0,0,0,0,0,3,3,0,0,0,0,115,107,71,68,4,3,0,0,6,6,33,30,0,0,5,1,12,7
219,61e6abf1105f1377e0fbb630,Æø°Ý±â¿ë,202201,ÆÐ,0,0,0,0,0,0,79,2,54,2,3.35,keyboard,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,103,84,81,6,4,0,0,3,3,18,13,2,2,10,0,3,0
220,61e6a956afcb9b341d7b90da,SaddlerJungMin,202201,½Â,0,0,1,0,0,0,94,0,54,0,4.53889,gamepad,7,6,0,3,3,0,3,1,0,0,6,3,1,0,0,0,135,126,87,84,16,13,0,0,6,6,23,20,3,3,3,0,17,9
221,61e6a956afcb9b341d7b90da,Çã¹÷,202201,ÆÐ,0,0,1,0,0,0,62,0,46,0,3.71667,keyboard,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,89,74,63,59,6,3,0,0,2,2,14,9,2,1,7,0,14,8
222,61e6a60543a4054b8e8fe1f6,GalaxyXG±è°æ¹Î,202201,ÆÐ,0,0,1,0,0,0,123,5,48,0,3.95,gamepad,7,6,0,1,1,0,2,0,0,0,4,1,3,0,0,0,150,131,120,111,5,3,0,0,1,1,20,13,3,3,14,1,15,7
223,61e6a60543a4054b8e8fe1f6,SaddlerJungMin,202201,½Â,0,0,0,2,0,0,132,3,52,1,4.33889,gamepad,8,6,0,2,2,0,0,0,0,0,7,2,1,0,0,0,178,165,125,118,7,5,0,0,6,6,37,34,2,2,11,0,20,9
224,61e6a38fafcb9b17f67b2cd4,SaddlerJungMin,202201,½Â,0,0,0,0,0,0,95,1,55,0,4.68333,gamepad,5,5,0,4,4,0,1,1,0,0,4,4,1,0,0,0,141,128,85,82,10,9,0,0,6,5,40,32,0,0,13,1,9,6
225,61e6a38fafcb9b17f67b2cd4,¼¼¸£ÁÖ±×³Äºê¸®,202201,ÆÐ,0,0,0,0,0,0,67,1,45,2,3.54444,gamepad,6,5,0,1,1,0,1,1,0,0,6,1,0,0,0,0,104,94,76,71,2,2,0,0,5,5,20,16,0,0,3,0,9,1
226,61e69d0e42344d20d44355d2,¿Â³ªÈ¦,202201,¹«,0,0,0,0,0,0,73,1,41,0,3.95556,keyboard,5,3,0,2,2,0,0,0,0,0,2,2,2,0,0,0,106,94,78,70,1,1,0,0,4,4,22,18,1,1,6,1,8,3
227,61e69d0e42344d20d44355d2,SaddlerJungMin,202201,¹«,0,0,0,0,0,0,109,3,59,2,4.12778,gamepad,5,3,0,2,2,0,3,1,0,0,5,2,0,0,0,0,156,146,100,98,18,14,1,0,9,9,27,24,1,1,10,0,14,3
228,61e69a2c3809767d7c8581b4,SaddlerJungMin,202201,ÆÐ,0,0,0,0,0,0,93,0,52,0,3.75556,gamepad,4,3,0,2,2,0,1,1,0,0,3,2,1,0,0,0,122,114,82,78,14,10,0,0,5,5,20,20,1,1,4,0,11,2
229,61e69a2c3809767d7c8581b4,¿¤¸®³ë¾î½ºÆäÀÎ,202201,½Â,0,0,0,0,0,0,68,0,48,1,4.29444,gamepad,5,5,0,4,4,0,1,2,0,0,4,3,1,1,0,0,118,108,97,94,3,3,0,0,3,2,15,9,0,0,7,1,17,6
230,61e694ecafcb9bfc487a3c6a,SaddlerJungMin,202201,½Â,0,1,1,0,0,0,96,0,43,0,4.18333,gamepad,5,4,5,3,3,0,1,1,0,0,5,3,0,0,0,0,149,127,92,82,16,12,0,0,7,5,33,28,0,0,7,1,20,13
231,61e694ecafcb9bfc487a3c6a,EntryX¸¶¹Ì¼Õ,202201,ÆÐ,0,1,0,0,0,0,123,0,57,0,4.52778,gamepad,8,7,3,3,3,0,0,0,0,0,7,2,1,1,0,0,198,180,150,140,9,6,0,0,9,8,26,25,1,1,4,0,10,6
